,location,company,jkid,title,salary,stars,reviews,post_date,pull_date
237,"Golden, CO",xentity corporation,11756589bc6cf641,Government Enterprise Architect,,,,30+ days,2016-10-16 00:33:17.464555
238,"Boulder, CO",Ball Aerospace,fc01f3f15a00bab7,Technical Intern-Optical Engineer (659632),,43.2,35,29 days,2016-10-16 00:33:17.464555
239,"Westminster, CO",Ball Aerospace,8252557782100a59,Engineer I - RF Electronic Systems Integration & Test (65915...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
240,"Westminster, CO",Ball Aerospace,cd9573bd4618944f,PC Lab Technician III - 2nd Shift (659475),,43.2,35,30+ days,2016-10-16 00:33:17.464555
241,"Boulder, CO",Ball Aerospace,0e4eda0dec9dec8e,Technician II - Electronic Design Development (658469),,43.2,35,30+ days,2016-10-16 00:33:17.464555
242,"Boulder, CO",Ball Aerospace,42d995711aa0615e,Principal Component Engineer - Space Avionics (659160),,43.2,35,30+ days,2016-10-16 00:33:17.464555
243,"Westminster, CO",Ball Aerospace,08eb051ee2b7677f,Senior Antenna (Low Observable) Design Engineer (659111),,43.2,35,30+ days,2016-10-16 00:33:17.464555
244,"Boulder, CO",Ball Aerospace,1294e3b99f551a31,Receiving Inspector II - Mechanical Inspection CMM (658901),,43.2,35,23 days,2016-10-16 00:33:17.464555
245,"Denver, CO","Phil Ellis Associates, Inc.",a3559b59252e0ba5,"Scientist, Stability & Specifications",,,,15 days,2016-10-16 00:33:17.464555
246,"Lafayette, CO",Ball Aerospace,c3bf6baf80979ea2,Enterprise Solutions Architect I-Infrastructure (659588),,43.2,35,12 days,2016-10-16 00:33:17.464555
247,"Denver, CO 80202 (Lodo area)",Loxo Oncology,c61b3a43111c668e,Clinical Scientist,,,,25 days,2016-10-16 00:33:17.464555
248,"Boulder, CO",Ball Aerospace,4c80525a0de5a92b,Detector Engineering Electrical Engineer I (659385),,43.2,35,30+ days,2016-10-16 00:33:17.464555
249,"Boulder, CO",CordenPharma,fd507b7dca51b675,Distinguished Scientist - Oligonucleotide,,,,30+ days,2016-10-16 00:33:17.464555
250,"Boulder, CO",Ball Aerospace,a6e61db49e85b388,Technical Intern-Electrical Engineering (659516),,43.2,35,30+ days,2016-10-16 00:33:17.464555
251,"Denver, CO",VHB,c6afec29ab73daa2,Traffic Engineer,,55.199997,3,2 days,2016-10-16 00:33:17.464555
252,"Broomfield, CO",Ball Aerospace,52deaec4d613292a,Payload Electrical System Engineer (659742) - Security clear...,,43.2,35,7 days,2016-10-16 00:33:17.464555
253,"Westminster, CO",Ball Aerospace,cc8948ec2ed66f60,Systems Administrator II (659466),,43.2,35,30+ days,2016-10-16 00:33:17.464555
254,"Lafayette, CO",Ball Aerospace,1947678ed34bf0c8,Manager-Financial Accounting (659627),,43.2,35,29 days,2016-10-16 00:33:17.464555
255,"Westminster, CO",Ball Aerospace,c1996906fe8a12bc,Machinist Prototype-Development Shop (659375),,43.2,35,30+ days,2016-10-16 00:33:17.464555
256,"Denver, CO",National Jewish Health,cd4ab1946a5c5443,Clinical Laboratory Scientist IV,,42.6,44,22 days,2016-10-16 00:33:17.464555
257,"Boulder, CO",Ball Aerospace,3bf05d131c942a01,Senior Radiation Effects Engineer (659410),,43.2,35,30+ days,2016-10-16 00:33:17.464555
258,"Louisville, CO","WhiteWave Foods, Inc.",229ab4f0069de66c,"Manager, Laboratory Operations",,,,30+ days,2016-10-16 00:33:17.464555
259,"Boulder, CO",Ball Aerospace,9b7394b027eb1151,Test Technician IV (658820),,43.2,35,30+ days,2016-10-16 00:33:17.464555
260,"Boulder, CO",University of Colorado,3437e1a8c3a85925,Mechanical Engineer (PRA),,51.6,140,30+ days,2016-10-16 00:33:17.464555
261,"Boulder, CO",Ball Aerospace,1332422a45acf0d6,Principal Engineer - Space Systems (659264) - Security clear...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
262,"Denver, CO 80237 (Southeastern Denver area)",Edgelink,8da85c8e1f2e12d1,"Talent Analyst; research, internet marketing, sourcing (web...",,60.0,2,30+ days,2016-10-16 00:33:17.464555
263,"Boulder, CO",Ball Aerospace,8a4fd5b10b4fbbd1,Technical Intern - Detector Engineer-GSE & Test (659551),,43.2,35,30+ days,2016-10-16 00:33:17.464555
264,"Boulder, CO",Ball Aerospace,aadecfe2b6daac8f,Principal Optical Engineer (659180),,43.2,35,30+ days,2016-10-16 00:33:17.464555
265,"Westminster, CO",Ball Aerospace,bf1810c561c9766b,Technician IV - Radio Frequency (659300),,43.2,35,30+ days,2016-10-16 00:33:17.464555
266,"Boulder, CO",Ball Aerospace,77d90bd289376b2c,Technical Intern-Industrial Engineer (659549),,43.2,35,30+ days,2016-10-16 00:33:17.464555
267,"Denver, CO","Phil Ellis Associates, Inc.",8b7d94a5a2c7348e,Sr. Scientist / Scientist,,,,15 days,2016-10-16 00:33:17.464555
268,"Golden, CO 80401",Baby Genes Inc,449ad7a2c644441c,Clinical Lab Manager,,,,23 hours,2016-10-16 00:33:17.464555
269,"Boulder, CO",Ball Aerospace,66e665e81eb0df99,Senior Engineer - Optical (659442),,43.2,35,30+ days,2016-10-16 00:33:17.464555
270,"Boulder, CO",Hain Celestial Group,e70e7db5a44c69ce,Food Scientist-Celestial Seasonings,,41.4,5,30+ days,2016-10-16 00:33:17.464555
271,"Boulder, CO",Ball Aerospace,50a440b11adb0f88,Technical Intern-Facilities Engineer (659558),,43.2,35,30+ days,2016-10-16 00:33:17.464555
272,"Golden, CO",National Renewable Energy Laboratory,c67a9c6babeb6029,Postdoctoral Researcher - Scientific Visualization,,42.0,26,30+ days,2016-10-16 00:33:17.464555
273,"Westminster, CO",Ball Aerospace,0c184d51df70be87,RF Engineer II - RF Electronics Design (659218),,43.2,35,30+ days,2016-10-16 00:33:17.464555
274,"Westminster, CO",Ball Aerospace,8204254208fd8470,Technician III - Production (659296),,43.2,35,30+ days,2016-10-16 00:33:17.464555
275,"Westminster, CO",Ball Aerospace,3668f8dabd69c1b7,Technical Intern-RF Engineer (659547),,43.2,35,30+ days,2016-10-16 00:33:17.464555
276,"Westminster, CO",Ball Aerospace,aee9641b893b01cd,Associate Engineer - RF/Microwave Electronics Design (659216...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
277,"Westminster, CO",Ball Aerospace,b1ef41ff4a8b25b9,Information Systems Security Officer Associate (659697) - Se...,,43.2,35,16 days,2016-10-16 00:33:17.464555
278,"Denver, CO",sartorius,371204c9c086d8a3,Scientist - Bioassay/Elisa,,41.4,10,9 days,2016-10-16 00:33:17.464555
279,"Westminster, CO",Ball Aerospace,8cd0e138b761078f,Senior RF Engineer - RF Electronics Design (659303),,43.2,35,30+ days,2016-10-16 00:33:17.464555
280,"Boulder, CO",Ball Aerospace,131e664c9b285691,Senior Electrical System Engineer (659764),,43.2,35,1 day,2016-10-16 00:33:17.464555
281,"Boulder, CO",Ball Aerospace,514d5dea553f7c29,Senior Engineer - Space Systems (659108) - Security clearanc...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
282,"Boulder, CO",Ball Aerospace,f185a7e197e5e1f3,Machinist Prototype - 2nd Shift (659100),,43.2,35,30+ days,2016-10-16 00:33:17.464555
283,"Westminster, CO",Ball Aerospace,1aba04420fd9453e,Senior Thermal Engineer (659184) - Current Security Clearanc...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
284,"Lafayette, CO",Ball Aerospace,1fcf981fc851b667,Senior C# Applications Developer/Architect (659207),,43.2,35,30+ days,2016-10-16 00:33:17.464555
285,"Boulder, CO",National Ecological Observatory Network Inc,9d429bfbf50dacb8,Assembler,,,,30+ days,2016-10-16 00:33:17.464555
286,"Boulder, CO",Ball Aerospace,bde2fa2432a156c4,Telecom System Principal Engineer (659342) - Security cleara...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
287,"Denver, CO 80202 (Lodo area)",Matrix Design Group,9be42f9069b17848,Environmental Scientist/Chemist,,,,3 days,2016-10-16 00:33:17.464555
288,"Broomfield, CO",Ball Aerospace,3614fc8d89035d6a,Engineer II - Space Systems (659219),,43.2,35,30+ days,2016-10-16 00:33:17.464555
289,"Boulder, CO",Ball Aerospace,a2b37323e7db0e93,Senior Electrical Project Engineer (659715) - Security clear...,,43.2,35,11 days,2016-10-16 00:33:17.464555
290,"Westminster, CO",Ball Aerospace,cffbe6a102a233bd,Thermal Engineer II (659185) - Current Security Clearance Re...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
291,"Broomfield, CO",Ball Aerospace,3773fbd7a8b25ce4,Senior Engineer - Space Systems (659247),,43.2,35,30+ days,2016-10-16 00:33:17.464555
292,"Westminster, CO",Ball Aerospace,896017a876f9f2e9,Material Planner (659200),,43.2,35,30+ days,2016-10-16 00:33:17.464555
293,"Westminster, CO",Ball Aerospace,6bea4647bbf62af7,Program Security Officer I (659696),,43.2,35,16 days,2016-10-16 00:33:17.464555
294,"Boulder, CO",Ball Aerospace,c7f54bdd554dbefa,Engineer II-Manufacturing (659215),,43.2,35,30+ days,2016-10-16 00:33:17.464555
295,"Boulder, CO",Ball Aerospace,c4b8a7c574ba2ee4,Sr Engineer - Electrical Systems Box Responsible Engineer (6...,,43.2,35,21 days,2016-10-16 00:33:17.464555
296,"Boulder, CO",Ball Aerospace,c8d42bf30399e65f,Technician III-Equipment Maintenance (659001),,43.2,35,30+ days,2016-10-16 00:33:17.464555
297,"Denver, CO 80202 (Lodo area)",Matrix Design Group,d769e20cba88029b,Environmental Engineer,,,,3 days,2016-10-16 00:33:17.464555
298,"Boulder, CO",Ball Aerospace,4089c17958b261ba,Technical Intern-Mechanical Engineer (659514),,43.2,35,30+ days,2016-10-16 00:33:17.464555
299,"Broomfield, CO",Ball Aerospace,829edf5da05a8d92,Systems Administrator II (659287) - Security Clearance Requi...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
300,"Boulder, CO",Ball Aerospace,fcddf531e36479b6,"Administrative Intern-Environmental, Health & Safety (659542...",,43.2,35,28 days,2016-10-16 00:33:17.464555
301,"Denver, CO",National Jewish Health,a2cbcf6492fb3e99,"Director, Complement Laboratory",,42.6,44,30+ days,2016-10-16 00:33:17.464555
302,"Boulder, CO",National Ecological Observatory Network Inc,44ca1523bf3aa262,Administrative Assistant I,,,,8 days,2016-10-16 00:33:17.464555
303,"Boulder, CO",Ball Aerospace,2230e958d7590de1,CWN - Senior Digital/FPGA Engineer (659195),,43.2,35,30+ days,2016-10-16 00:33:17.464555
304,"Denver, CO 80215",APPLIED INTELLECT LLC,96d09be7caaf2a33,Sr. Environmental Scientist / Engineer,,,,22 days,2016-10-16 00:33:17.464555
305,"Aurora, CO",University of Colorado,f2e275528dcb57fe,Clinical Research Laboratory Assistant,,51.6,140,30+ days,2016-10-16 00:33:17.464555
306,"Boulder, CO 80301",Technical Link,e0a81f90c32e43f6,FPGA Engineer,,,,23 days,2016-10-16 00:33:17.464555
307,"Broomfield, CO",Ball Aerospace,fa03f48f277206f2,Engineer Sr-Electrical Power Systems (659490),,43.2,35,30+ days,2016-10-16 00:33:17.464555
308,"Westminster, CO",Ball Aerospace,f9f0e1d0c07bf332,Enterprise Applications Systems Administrator Principal (659...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
309,"Golden, CO 80401",Tetra Tech,87fc07d60a5a5c66,Environmental Scientist – Golden CO,,42.0,116,30+ days,2016-10-16 00:33:17.464555
310,"Westminster, CO",Ball Aerospace,1a21e3551494ed71,Production Control Center Senior Planner Scheduler (659431),,43.2,35,30+ days,2016-10-16 00:33:17.464555
311,"Westminster, CO",Ball Aerospace,6f2e75e5b46ecc19,Program Security Specialist (659622) - Security clearance re...,,43.2,35,30 days,2016-10-16 00:33:17.464555
312,"Broomfield, CO",Ball Aerospace,ed3c1d45852b0d02,Technical Intern-Structural Engineer (659511),,43.2,35,30+ days,2016-10-16 00:33:17.464555
313,"Broomfield, CO",Ball Aerospace,b1d88527a8d564a9,Personnel Security Administrator (659436) - Security clearan...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
314,"Boulder, CO",Ball Aerospace,9f4cf6d4eda27d30,Senior Electrical Project Engineer (659402),,43.2,35,30+ days,2016-10-16 00:33:17.464555
315,"Boulder, CO",Ball Aerospace,e1c35a84323ae9e5,Senior Test Technician (658825),,43.2,35,30+ days,2016-10-16 00:33:17.464555
316,"Denver, CO",Loxo,b6561622164e2ab0,Clinical Scientist,,,,5 days,2016-10-16 00:33:17.464555
317,"Golden, CO",National Renewable Energy Laboratory,3fe789287e0619bc,Postdoctoral Researcher – Development of Next Generation Pla...,,42.0,26,15 days,2016-10-16 00:33:17.464555
318,"Boulder, CO",Ball Aerospace,61c90bbe4ebc0457,Machinist Prototype-Senior (659404),,43.2,35,30+ days,2016-10-16 00:33:17.464555
319,"Boulder, CO",Ball Aerospace,b0a7187792511b7d,Senior Electrical System Engineer (659310) - Security cleara...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
320,"Westminster, CO",Ball Aerospace,58c898f24095725f,Senior Contracts Administrator (659322),,43.2,35,30+ days,2016-10-16 00:33:17.464555
321,"Lafayette, CO",Ball Aerospace,fcb3a6ffc03218c8,Network Security Administrator II (659377),,43.2,35,30+ days,2016-10-16 00:33:17.464555
322,"Westminster, CO",Ball Aerospace,4b1eef2b4dd9cf44,Information Systems Security Officer III (659669) - Security...,,43.2,35,19 days,2016-10-16 00:33:17.464555
323,"Broomfield, CO",Ball Aerospace,7011db578d1edf94,Senior Instrument System Engineer - Electro Optical (659413)...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
324,"Broomfield, CO",Ball Aerospace,ff03b91b936e6dae,Technical Security Manager - National Defense (659703) - Sec...,,43.2,35,15 days,2016-10-16 00:33:17.464555
325,"Boulder, CO",Ball Aerospace,60e8bf7c77d8b2d3,Senior Component Engineer - Space Avionics (659717) - Securi...,,43.2,35,11 days,2016-10-16 00:33:17.464555
326,"Boulder, CO",Ball Aerospace,680a23c3db688884,Senior Project Engineer - Systems - Launch Segment (659691)...,,43.2,35,17 days,2016-10-16 00:33:17.464555
327,"Boulder, CO",Ball Aerospace,9d4d594ad1976d87,Senior Engineer - Mechanical (658930) - Current Security Cle...,,43.2,35,3 days,2016-10-16 00:33:17.464555
328,"Boulder, CO",Ball Aerospace,737e08dc6273e9fb,Engineer II - Spacecraft Electrical System Engineer (658953)...,,43.2,35,20 days,2016-10-16 00:33:17.464555
329,"Lafayette, CO",Ball Aerospace,691e0cea58c5cb21,Chief Information Security Officer (659397),,43.2,35,30+ days,2016-10-16 00:33:17.464555
330,"Boulder, CO",Ball Aerospace,c094d938310f8f42,Propulsion System Principal Engineer (658414) - Security cle...,,43.2,35,8 days,2016-10-16 00:33:17.464555
331,"Boulder, CO",Ball Aerospace,51d8fd4e8bb9fb58,Project Engineer II - Electronic Systems Integration & Test...,,43.2,35,2 days,2016-10-16 00:33:17.464555
332,"Broomfield, CO",Ball Aerospace,4443eab2c414c9cf,Senior Engineer-Attitude Determination and Control (659399)...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
333,"Denver, CO",Sound Advice Consulting Services,95f72fe9b4edc6e7,Mobile Application Developer,,,,30+ days,2016-10-16 00:33:17.464555
334,"Boulder, CO",Ball Aerospace,844790cdf628eb73,Principal Engineer - Signal & Image Processing/SSA Algorithm...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
335,"Denver, CO",Colorado Community College System,6e1290b739c5169f,Institutional Research and Data Analyst,"$55,000 a year",40.8,8,1 day,2016-10-16 00:33:17.464555
336,"Broomfield, CO",Ball Aerospace,55e372e863302a53,Instrument Chief Engineer - Electro Optical (658376) - Secur...,,43.2,35,21 days,2016-10-16 00:33:17.464555
337,"Boulder, CO",Ball Aerospace,92b7c9b3172c7a1e,Principal Component and Reliability Engineer - Space Avionic...,,43.2,35,11 days,2016-10-16 00:33:17.464555
338,"Boulder, CO",Ball Aerospace,9978ca6934609022,Principal Engineer - Mechanical (659382) - Current Security...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
339,"Boulder, CO",Ball Aerospace,8f94f1f7ab07fe0d,Senior Engineer - Signal & Image Processing/SSA Algorithm De...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
340,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
341,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
342,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
343,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
344,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
345,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
346,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
347,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
348,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
349,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
350,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
351,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
352,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
353,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
354,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
355,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
356,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
357,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
358,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
359,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
360,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
361,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
362,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
363,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
364,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
365,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
366,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
367,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
368,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
369,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
370,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
371,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
372,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
373,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
374,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
375,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
376,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
377,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
378,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
379,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
380,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
381,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
382,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
383,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
384,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
385,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
386,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
387,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
388,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
389,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
390,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
391,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
392,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
393,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
394,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
395,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
396,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
397,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
398,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
399,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
400,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
401,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
402,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
403,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
404,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
405,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
406,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
407,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
408,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
409,"Broomfield, CO",Ball Aerospace,04bdd8c5baea2f3a,Engineer Sr-Electrical Power Systems (658878) - Security Cle...,,43.2,35,23 days,2016-10-16 00:33:17.464555
410,"Broomfield, CO",Ball Aerospace,d5ae8e95ef1f24f9,Administrative Associate III - National Defense (659453) - S...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
411,"Broomfield, CO",Code42,083daa4c5fa46e4a,Principal Data Scientist,,,,8 days,2016-10-16 00:33:17.464555
412,"Boulder, CO",Ball Aerospace,46d88ab414322a0c,Associate Engineer-Configuration Management (659086) - Secur...,,43.2,35,30+ days,2016-10-16 00:33:17.464555
